category_code,country_code,state_code,age,success,number_degrees
software,USA,other,263.0,0,
games_video,USA,other,366.0,0,
web,other,other,383.0,0,
games_video,USA,other,1.0,0,
software,other,other,104.0,0,
ecommerce,other,other,548.0,0,
cleantech,USA,other,123.0,0,9.0
biotech,USA,other,1097.0,0,
advertising,other,other,1.0,0,
advertising,USA,California,580.0,0,
analytics,USA,California,366.0,0,21.0
news,other,other,1.0,0,
software,other,other,366.0,0,
enterprise,USA,California,1.0,0,
software,other,other,1037.0,0,
software,USA,California,331.0,0,
software,USA,other,123.0,0,
health,USA,other,1202.0,0,
enterprise,USA,other,521.0,1,
real_estate,USA,other,23.0,0,
security,other,other,278.0,0,
medical,USA,other,1097.0,0,
software,USA,California,1.0,0,
web,USA,other,307.0,0,
advertising,USA,other,154.0,0,
enterprise,USA,other,262.0,0,
games_video,other,other,307.0,0,
software,USA,other,1097.0,0,
mobile,USA,other,366.0,0,
health,USA,California,93.0,0,
consulting,USA,other,541.0,0,
education,USA,other,458.0,0,
web,other,other,729.0,0,
games_video,USA,other,458.0,0,
web,USA,California,1037.0,0,
web,other,other,672.0,0,
web,USA,California,123.0,0,
analytics,USA,California,1372.0,1,
games_video,other,other,672.0,0,
software,USA,California,427.0,0,
enterprise,other,other,290.0,0,
photo_video,USA,California,123.0,0,10.0
finance,USA,other,519.0,0,
mobile,USA,other,110.0,0,
web,USA,other,246.0,1,
mobile,other,other,154.0,0,
advertising,USA,other,18.0,0,
mobile,USA,other,32.0,0,
web,USA,other,1.0,0,
web,other,other,592.0,0,
advertising,USA,other,366.0,0,
analytics,other,other,24.0,0,
web,USA,other,976.0,0,
travel,USA,California,470.0,1,29.0
web,other,other,1.0,0,
travel,USA,California,1.0,0,
enterprise,other,other,641.0,0,
analytics,USA,other,366.0,0,
fashion,other,other,366.0,0,
legal,other,other,366.0,0,
advertising,other,other,672.0,0,
hardware,USA,other,731.0,0,
web,USA,California,93.0,0,
games_video,other,other,307.0,0,
advertising,other,other,366.0,0,
biotech,USA,other,366.0,0,
social,other,other,198.0,0,
mobile,USA,California,366.0,0,
software,other,other,13.0,0,
web,USA,other,945.0,0,
web,USA,California,458.0,0,
medical,USA,other,1.0,0,
biotech,USA,other,731.0,0,
software,USA,other,870.0,0,
finance,USA,California,185.0,0,
advertising,USA,California,1376.0,1,
search,other,other,972.0,0,
search,USA,California,23.0,0,
advertising,USA,other,1.0,0,
software,USA,California,731.0,0,
enterprise,USA,California,1.0,0,
ecommerce,other,other,62.0,0,
travel,other,other,177.0,0,
software,USA,other,366.0,0,
ecommerce,USA,other,731.0,0,
advertising,USA,California,731.0,0,
advertising,USA,other,731.0,0,12.0
design,USA,other,731.0,0,
enterprise,other,other,731.0,0,
biotech,USA,other,1097.0,0,
cleantech,USA,other,1097.0,0,16.0
software,USA,other,1431.0,0,
mobile,other,other,1.0,0,
news,other,other,307.0,0,
hospitality,other,other,307.0,0,
mobile,USA,other,335.0,0,
games_video,other,other,1.0,0,
software,USA,other,1.0,0,
ecommerce,USA,other,1047.0,0,
fashion,USA,California,158.0,0,
advertising,USA,California,1202.0,0,
software,USA,California,1219.0,0,
cleantech,USA,California,366.0,0,
mobile,USA,California,731.0,0,
software,USA,California,976.0,0,
finance,other,other,1097.0,0,
mobile,USA,California,1213.0,0,
software,USA,California,488.0,0,
web,USA,other,731.0,0,
ecommerce,USA,other,93.0,0,
advertising,USA,other,731.0,0,
public_relations,USA,other,366.0,0,
travel,other,other,731.0,0,
games_video,other,other,246.0,0,
finance,USA,other,366.0,0,
biotech,USA,California,1097.0,0,
network_hosting,USA,California,731.0,0,
ecommerce,other,other,1.0,0,
ecommerce,other,other,731.0,0,
web,USA,California,1311.0,0,
social,USA,California,307.0,0,
finance,other,other,335.0,0,
web,USA,California,289.0,1,
games_video,USA,California,185.0,0,
news,USA,other,731.0,0,
biotech,USA,other,731.0,0,
software,other,other,1372.0,0,26.0
web,USA,California,556.0,0,
ecommerce,other,other,366.0,0,
search,other,other,1097.0,0,
mobile,other,other,1.0,0,
cleantech,other,other,242.0,0,
finance,USA,other,44.0,0,
cleantech,USA,other,563.0,0,
education,other,other,32.0,0,
enterprise,USA,other,488.0,0,
mobile,other,other,1403.0,0,
advertising,other,other,41.0,0,
finance,USA,California,1.0,0,
public_relations,other,other,1326.0,0,
social,other,other,154.0,0,
advertising,other,other,1097.0,0,
games_video,other,other,1.0,0,
advertising,other,other,1.0,0,
ecommerce,other,other,62.0,0,
fashion,other,other,335.0,0,
cleantech,USA,California,516.0,0,
education,other,other,307.0,0,
education,USA,other,154.0,0,9.0
mobile,other,other,209.0,0,
hospitality,other,other,672.0,0,
legal,USA,other,32.0,0,
biotech,USA,other,731.0,0,
biotech,USA,California,1097.0,0,
public_relations,USA,other,1.0,0,
hardware,other,other,1097.0,0,
web,USA,California,182.0,0,
ecommerce,other,other,293.0,0,
games_video,USA,other,488.0,0,
mobile,other,other,1.0,0,
advertising,USA,California,823.0,0,
,USA,California,366.0,0,
enterprise,USA,California,366.0,0,
mobile,other,other,276.0,0,
finance,USA,California,1097.0,0,32.0
travel,other,other,1.0,0,
analytics,USA,other,1431.0,0,
finance,USA,other,135.0,0,
ecommerce,other,other,62.0,0,
advertising,other,other,963.0,0,
,USA,other,731.0,0,
software,USA,other,8.0,0,
enterprise,USA,other,123.0,0,
music,other,other,1.0,0,
consulting,other,other,641.0,0,
education,USA,other,114.0,0,
software,other,other,366.0,0,
hospitality,other,other,731.0,0,
enterprise,USA,California,488.0,0,
mobile,USA,other,366.0,0,
mobile,other,other,366.0,0,
advertising,USA,California,1097.0,0,
web,USA,California,1426.0,0,
social,other,other,366.0,0,
mobile,other,other,307.0,0,
health,USA,other,246.0,0,
enterprise,USA,California,366.0,0,
enterprise,other,other,370.0,0,
other,other,other,135.0,0,
finance,USA,other,1.0,0,
hardware,USA,California,93.0,0,
security,USA,other,731.0,0,
mobile,other,other,366.0,0,
web,USA,California,1.0,0,
advertising,other,other,731.0,0,
manufacturing,other,other,366.0,0,
advertising,other,other,641.0,0,
enterprise,USA,California,307.0,0,
analytics,USA,other,1.0,0,
mobile,USA,California,215.0,0,
social,other,other,185.0,0,
sports,other,other,731.0,0,
web,other,other,519.0,0,
enterprise,USA,other,514.0,1,
software,USA,other,1097.0,0,
software,other,other,206.0,0,
enterprise,USA,other,123.0,0,
mobile,USA,California,123.0,0,
software,other,other,1129.0,0,
enterprise,other,other,266.0,0,
web,USA,California,967.0,0,
analytics,USA,other,1128.0,0,
web,USA,other,731.0,0,
finance,USA,California,215.0,0,
enterprise,USA,California,453.0,0,
education,other,other,307.0,0,
cleantech,USA,other,366.0,0,
software,USA,California,366.0,0,
mobile,USA,other,307.0,0,
enterprise,USA,California,154.0,0,
real_estate,USA,California,93.0,0,
ecommerce,USA,other,383.0,0,
web,other,other,1.0,0,
medical,USA,other,1.0,0,
manufacturing,USA,California,731.0,0,
software,USA,other,731.0,0,
hardware,USA,other,1097.0,0,
hardware,USA,California,641.0,0,
software,USA,other,1.0,0,
enterprise,USA,California,1006.0,1,
biotech,USA,other,1097.0,0,
web,USA,California,1.0,0,
ecommerce,other,other,1.0,0,
ecommerce,other,other,93.0,0,
software,other,other,637.0,0,
software,USA,California,731.0,0,
nanotech,USA,other,731.0,0,
games_video,other,other,32.0,0,
biotech,other,other,366.0,0,
web,other,other,307.0,0,
cleantech,other,other,366.0,0,
software,other,other,731.0,0,
software,other,other,1.0,0,
public_relations,other,other,143.0,0,
games_video,USA,other,1430.0,0,
health,other,other,307.0,0,
other,USA,other,1.0,0,
mobile,USA,other,1.0,0,
software,other,other,184.0,0,
mobile,other,other,1.0,0,
software,other,other,568.0,1,
music,other,other,1.0,0,
games_video,other,other,123.0,0,
analytics,USA,other,1.0,0,
consulting,USA,other,731.0,0,
games_video,USA,California,731.0,0,
finance,other,other,1097.0,0,
web,other,other,1053.0,0,
advertising,USA,other,945.0,0,
cleantech,USA,California,1311.0,0,28.0
,other,other,1097.0,0,
news,other,other,265.0,0,
enterprise,other,other,1010.0,0,
web,other,other,519.0,0,
sports,USA,other,154.0,0,
mobile,USA,other,1097.0,0,
security,USA,California,366.0,0,20.0
biotech,USA,other,731.0,0,
web,USA,other,1097.0,0,
games_video,other,other,1.0,0,
search,USA,other,1191.0,1,
mobile,USA,California,366.0,0,
ecommerce,other,other,185.0,0,
web,USA,California,142.0,1,
advertising,USA,California,366.0,0,
analytics,USA,other,1097.0,0,
semiconductor,USA,California,307.0,0,
security,USA,California,185.0,0,
advertising,other,other,1.0,0,
web,USA,other,1281.0,0,
medical,USA,other,93.0,0,
enterprise,USA,California,293.0,0,
ecommerce,other,other,823.0,0,
search,USA,California,366.0,0,
music,other,other,91.0,0,
web,other,other,731.0,0,
web,USA,California,1.0,0,
mobile,USA,other,83.0,0,
enterprise,USA,other,1097.0,0,
biotech,other,other,93.0,0,
software,other,other,366.0,0,
manufacturing,other,other,307.0,0,
web,other,other,1097.0,0,
social,USA,other,1097.0,0,
medical,USA,California,731.0,0,
ecommerce,other,other,366.0,0,
software,other,other,884.0,0,
mobile,USA,California,1006.0,0,
software,USA,California,1066.0,0,
finance,other,other,246.0,0,
network_hosting,USA,California,169.0,1,
education,USA,other,1.0,0,
education,USA,other,246.0,0,
security,USA,other,580.0,0,
analytics,USA,California,276.0,0,
social,USA,California,1.0,0,
enterprise,USA,California,366.0,0,
web,other,other,62.0,0,
enterprise,USA,California,731.0,0,
security,USA,California,1372.0,0,
enterprise,USA,other,458.0,0,
,USA,California,1.0,0,
games_video,USA,other,1247.0,1,
network_hosting,other,other,366.0,0,
games_video,USA,other,1281.0,0,
advertising,other,other,627.0,0,
analytics,USA,California,550.0,0,
advertising,other,other,366.0,0,
mobile,USA,other,398.0,0,
software,other,other,641.0,0,
software,USA,other,672.0,0,
ecommerce,USA,California,1.0,0,
advertising,USA,California,1.0,0,
software,USA,other,144.0,0,
enterprise,USA,other,1281.0,0,
education,other,other,519.0,0,
social,other,other,1.0,0,
finance,USA,other,1.0,0,
automotive,USA,other,307.0,0,
advertising,USA,other,1.0,0,
software,USA,California,1097.0,0,
finance,other,other,1.0,0,
medical,USA,California,1.0,0,
analytics,other,other,571.0,0,
enterprise,USA,other,425.0,0,
software,USA,other,1097.0,0,
software,USA,California,1.0,0,
web,USA,California,366.0,0,
ecommerce,USA,other,366.0,0,
ecommerce,other,other,1403.0,0,
software,USA,other,193.0,0,
analytics,USA,California,1097.0,0,25.0
software,USA,California,922.0,1,
games_video,other,other,267.0,0,
software,other,other,215.0,0,
advertising,other,other,1158.0,0,
ecommerce,other,other,1.0,0,
web,USA,other,366.0,0,
advertising,other,other,1372.0,0,
mobile,other,other,232.0,0,
ecommerce,USA,California,354.0,1,
software,other,other,154.0,0,
enterprise,USA,other,366.0,0,
enterprise,USA,California,1037.0,0,
other,USA,other,366.0,0,
search,other,other,1281.0,0,
web,USA,California,731.0,0,
mobile,other,other,366.0,0,
finance,USA,other,1.0,0,
analytics,other,other,366.0,0,
mobile,other,other,669.0,1,
social,USA,California,366.0,0,
web,other,other,1066.0,0,
social,USA,California,4.0,0,
enterprise,USA,other,1.0,0,
mobile,USA,California,488.0,0,
advertising,USA,California,1.0,0,
enterprise,USA,California,1033.0,1,
social,USA,other,1097.0,0,
enterprise,USA,other,366.0,0,
advertising,USA,other,986.0,1,16.0
games_video,other,other,48.0,0,
enterprise,USA,other,1175.0,0,
web,USA,other,1297.0,0,
hospitality,USA,other,205.0,0,
social,other,other,488.0,0,
cleantech,other,other,366.0,0,
messaging,other,other,366.0,0,
biotech,USA,other,1097.0,0,
hardware,USA,other,366.0,0,
mobile,other,other,1.0,0,
enterprise,other,other,261.0,1,
mobile,USA,California,1.0,0,
ecommerce,USA,other,215.0,0,
mobile,USA,California,452.0,0,
social,other,other,366.0,0,
travel,other,other,366.0,0,
mobile,other,other,366.0,0,
news,other,other,117.0,0,
software,other,other,60.0,0,
software,other,other,356.0,0,
enterprise,USA,California,731.0,0,
enterprise,USA,other,32.0,0,
social,USA,California,38.0,0,
analytics,USA,California,1.0,0,15.0
cleantech,USA,other,366.0,0,
games_video,other,other,47.0,0,
design,other,other,93.0,0,
games_video,USA,California,1037.0,0,
legal,USA,other,1311.0,0,
enterprise,USA,other,366.0,0,
games_video,other,other,160.0,0,
web,USA,California,1.0,0,
web,USA,other,62.0,0,
web,USA,California,1245.0,0,
travel,other,other,93.0,0,
network_hosting,other,other,1219.0,0,
analytics,USA,California,1.0,0,
mobile,other,other,276.0,0,
games_video,other,other,60.0,0,
advertising,other,other,1158.0,0,
finance,USA,other,366.0,0,
mobile,USA,other,1097.0,1,
sports,USA,other,177.0,0,
analytics,USA,other,731.0,0,
web,USA,California,366.0,0,
other,USA,California,731.0,0,
mobile,USA,California,307.0,0,
enterprise,USA,other,731.0,0,
software,USA,California,1185.0,0,
mobile,other,other,366.0,0,11.0
software,USA,California,154.0,0,
health,USA,California,276.0,0,24.0
web,other,other,872.0,0,
software,other,other,532.0,0,
ecommerce,other,other,40.0,0,
music,other,other,1.0,0,
advertising,USA,California,356.0,0,
finance,USA,other,1097.0,0,
games_video,other,other,1.0,0,
hardware,USA,California,1.0,0,30.0
ecommerce,other,other,1.0,0,
social,other,other,185.0,0,
fashion,USA,other,307.0,0,
hospitality,other,other,154.0,0,
software,USA,other,688.0,0,
enterprise,USA,other,366.0,0,
enterprise,USA,California,366.0,0,
medical,USA,other,731.0,0,
search,USA,California,458.0,0,10.0
web,other,other,93.0,0,
advertising,other,other,363.0,0,
biotech,other,other,366.0,0,
ecommerce,other,other,215.0,0,
enterprise,other,other,366.0,0,
messaging,other,other,381.0,0,
enterprise,USA,other,484.0,0,
analytics,USA,California,247.0,1,
ecommerce,USA,other,246.0,0,
web,other,other,357.0,0,
manufacturing,other,other,557.0,0,
biotech,other,other,366.0,0,
education,other,other,366.0,0,
search,USA,other,366.0,0,
fashion,other,other,366.0,0,
software,USA,other,945.0,0,14.0
consulting,USA,other,389.0,0,
web,USA,other,366.0,0,
advertising,other,other,93.0,0,
analytics,other,other,1.0,0,
web,other,other,1.0,0,
web,USA,other,1392.0,0,
software,USA,other,1.0,0,
software,USA,California,1.0,0,
software,USA,California,611.0,0,
games_video,USA,California,246.0,0,
games_video,other,other,1255.0,0,
software,other,other,32.0,0,
advertising,USA,other,927.0,1,18.0
games_video,other,other,366.0,0,
software,USA,California,428.0,0,
mobile,other,other,230.0,0,
software,USA,other,1.0,0,
consulting,USA,other,587.0,0,
software,USA,other,731.0,0,
games_video,other,other,1.0,0,5.0
finance,other,other,309.0,1,
software,USA,other,290.0,0,
software,other,other,1.0,0,
social,other,other,1.0,0,
enterprise,USA,California,32.0,0,
advertising,USA,other,519.0,0,
mobile,USA,California,1.0,0,
software,USA,California,1.0,0,
manufacturing,USA,other,1.0,0,
finance,USA,California,1.0,0,
hospitality,USA,other,307.0,0,
games_video,USA,other,271.0,1,
web,other,other,185.0,0,6.0
enterprise,USA,California,722.0,0,
software,USA,other,123.0,0,
mobile,USA,other,291.0,1,
software,other,other,1097.0,0,
advertising,other,other,185.0,0,
biotech,USA,other,731.0,0,31.0
travel,other,other,123.0,0,
software,other,other,118.0,0,
pets,USA,other,366.0,0,
other,other,other,185.0,0,
mobile,other,other,1.0,0,
software,USA,California,12.0,0,
social,other,other,260.0,0,
music,other,other,1.0,0,
software,other,other,279.0,0,
mobile,other,other,62.0,0,
messaging,USA,other,366.0,0,
software,USA,other,154.0,0,
ecommerce,USA,other,62.0,0,
enterprise,USA,other,114.0,0,
analytics,other,other,366.0,0,
hospitality,USA,California,366.0,0,
medical,USA,other,1097.0,0,
ecommerce,USA,California,1.0,0,
biotech,USA,other,1.0,0,
advertising,other,other,785.0,1,
web,other,other,154.0,0,
security,USA,other,762.0,0,
enterprise,USA,other,366.0,0,19.0
messaging,USA,other,62.0,0,
security,USA,California,1.0,0,
web,other,other,1.0,0,
enterprise,USA,other,731.0,0,
search,USA,other,366.0,0,16.0
biotech,other,other,1.0,0,
security,other,other,1.0,0,
ecommerce,other,other,700.0,0,
social,other,other,1.0,0,
games_video,other,other,93.0,0,
software,USA,California,366.0,0,18.0
other,USA,California,945.0,0,
,other,other,397.0,1,
advertising,USA,other,458.0,0,
web,USA,other,62.0,0,
advertising,USA,California,1097.0,0,
ecommerce,other,other,366.0,0,
finance,other,other,1061.0,1,
mobile,USA,California,366.0,0,
analytics,USA,other,32.0,0,
biotech,USA,California,1.0,0,19.0
sports,USA,other,366.0,0,
mobile,USA,other,123.0,0,
messaging,other,other,731.0,0,
software,USA,California,731.0,0,
search,other,other,1369.0,0,
biotech,USA,California,731.0,0,14.0
analytics,other,other,62.0,0,
software,USA,California,366.0,0,
analytics,other,other,721.0,0,
social,USA,other,901.0,0,
mobile,USA,other,307.0,0,
enterprise,other,other,1.0,0,
software,USA,other,1097.0,0,
ecommerce,USA,other,1.0,0,
web,USA,California,246.0,0,
social,other,other,93.0,0,
enterprise,USA,other,1097.0,0,
finance,other,other,1.0,0,
finance,USA,other,1.0,0,
hospitality,USA,other,366.0,0,
enterprise,USA,other,66.0,1,
enterprise,USA,other,185.0,0,
web,USA,California,1006.0,1,
web,other,other,60.0,0,
web,other,other,62.0,0,
ecommerce,other,other,731.0,0,
messaging,USA,other,427.0,0,
advertising,other,other,62.0,0,
social,other,other,366.0,0,
news,USA,other,366.0,0,
analytics,USA,California,366.0,0,
software,USA,California,912.0,0,
messaging,USA,other,366.0,0,
software,USA,California,93.0,0,
mobile,other,other,1097.0,0,
web,other,other,48.0,0,
enterprise,USA,other,1.0,0,
fashion,other,other,62.0,0,
web,USA,California,611.0,0,
hardware,USA,other,1.0,0,
network_hosting,USA,other,793.0,1,
other,USA,California,366.0,0,
mobile,USA,other,1097.0,0,
software,USA,other,1097.0,0,12.0
biotech,USA,other,1097.0,0,
fashion,other,other,731.0,0,
mobile,USA,other,366.0,0,
other,other,other,23.0,0,
mobile,USA,other,93.0,0,
enterprise,USA,other,1.0,0,
consulting,other,other,480.0,0,
automotive,USA,California,1.0,0,
web,USA,other,1.0,0,
biotech,USA,other,366.0,0,
web,other,other,1097.0,0,
other,USA,other,1.0,0,
